ticker,issuer_cik,accession_number,filing_date,period_of_report,reporting_owner_name,reporting_owner_cik,officer_title,director,ten_percent_owner,security_title,transaction_date,transaction_code,transaction_code_description,transaction_classification,is_open_market_purchase,is_open_market_sale,is_derivative,shares,price_per_share,transaction_value,shares_owned_following,ownership_nature_direct_or_indirect,ownership_nature_explanation
NVDA,0001045810,0001045810-24-000037,2024-02-27,2024-02-23,JONES HARVEY C,0001197650,,True,False,Common Stock,2024-02-23,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,8960.0,816.8385,7318872.96,769189.0,I,H.C. Jones Living Trust
NVDA,0001045810,0001045810-24-000037,2024-02-27,2024-02-23,JONES HARVEY C,0001197650,,True,False,Common Stock,2024-02-23,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,16290.0,817.7023,13320370.467,752899.0,I,H.C. Jones Living Trust
NVDA,0001045810,0001045810-24-000037,2024-02-27,2024-02-23,JONES HARVEY C,0001197650,,True,False,Common Stock,2024-02-23,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,11185.0,818.6122,9156177.457,741714.0,I,H.C. Jones Living Trust
NVDA,0001045810,0001045810-24-000037,2024-02-27,2024-02-23,JONES HARVEY C,0001197650,,True,False,Common Stock,2024-02-23,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,5282.0,819.6108,4329184.2456,736432.0,I,H.C. Jones Living Trust
NVDA,0001045810,0001045810-24-000037,2024-02-27,2024-02-23,JONES HARVEY C,0001197650,,True,False,Common Stock,2024-02-23,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2854.0,820.599,2341989.546,733578.0,I,H.C. Jones Living Trust
NVDA,0001045810,0001045810-24-000037,2024-02-27,2024-02-23,JONES HARVEY C,0001197650,,True,False,Common Stock,2024-02-23,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1958.0,821.5435,1608582.173,731620.0,I,H.C. Jones Living Trust
NVDA,0001045810,0001045810-24-000037,2024-02-27,2024-02-23,JONES HARVEY C,0001197650,,True,False,Common Stock,2024-02-23,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,400.0,822.68,329072.0,731220.0,I,H.C. Jones Living Trust
NVDA,0001045810,0001045810-24-000037,2024-02-27,2024-02-23,JONES HARVEY C,0001197650,,True,False,Common Stock,2024-02-23,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,100.0,823.72,82372.0,731120.0,I,H.C. Jones Living Trust
NVDA,0001045810,0001045810-24-000011,2024-01-16,2024-01-12,STEVENS MARK A,0001199039,,True,False,Common Stock,2024-01-12,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,36000.0,546.954,19690344.0,1134583.0,I,By Trust
NVDA,0001045810,0001045810-24-000009,2024-01-12,2024-01-10,STEVENS MARK A,0001199039,,True,False,Common Stock,2024-01-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,18000.0,541.5919,9748654.2,1206731.0,I,By Trust
NVDA,0001045810,0001045810-24-000009,2024-01-12,2024-01-10,STEVENS MARK A,0001199039,,True,False,Common Stock,2024-01-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3800.0,542.5,2061500.0,1202931.0,I,By Trust
NVDA,0001045810,0001045810-24-000009,2024-01-12,2024-01-10,STEVENS MARK A,0001199039,,True,False,Common Stock,2024-01-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,5000.0,543.5,2717500.0,1197931.0,I,By Trust
NVDA,0001045810,0001045810-24-000009,2024-01-12,2024-01-10,STEVENS MARK A,0001199039,,True,False,Common Stock,2024-01-10,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,8848.0,545.5,4826584.0,1189083.0,I,By Trust
NVDA,0001045810,0001045810-24-000009,2024-01-12,2024-01-10,STEVENS MARK A,0001199039,,True,False,Common Stock,2024-01-11,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,18500.0,549.8795,10172770.75,1170583.0,I,By Trust
NVDA,0001045810,0001045810-24-000006,2024-01-09,2024-01-08,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2024-01-08,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,5676.0,500.0,2838000.0,48360.0,I,By Trust
NVDA,0001045810,0001045810-24-000004,2024-01-09,2024-01-05,Robertson Donald F Jr,0001526111,Principal Accounting Officer,False,False,Common Stock,2024-01-05,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,450.0,484.62,218079.0,50961.0,D,
NVDA,0001045810,0001045810-23-000275,2023-12-20,2023-12-18,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-12-18,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,20000.0,500.043,10000860.0,54036.0,I,By Trust
NVDA,0001045810,0001045810-23-000273,2023-12-19,2023-12-15,HUDSON DAWN E,0001219888,,True,False,Common Stock,2023-12-15,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1000.0,492.525,492525.0,70500.0,D,
NVDA,0001045810,0001045810-23-000272,2023-12-19,2023-12-15,STEVENS MARK A,0001199039,,True,False,Common Stock,2023-12-15,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,6872.0,489.9,3366592.8,972559.0,I,By Trust
NVDA,0001045810,0001045810-23-000272,2023-12-19,2023-12-15,STEVENS MARK A,0001199039,,True,False,Common Stock,2023-12-15,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3328.0,490.82,1633448.96,969231.0,I,By Trust
NVDA,0001045810,0001045810-23-000272,2023-12-19,2023-12-15,STEVENS MARK A,0001199039,,True,False,Common Stock,2023-12-18,J,Other,OTHER_OR_UNCLASSIFIED,False,False,False,255500.0,0.0,0.0,1725195.0,I,By the Envy Trust
NVDA,0001045810,0001045810-23-000272,2023-12-19,2023-12-15,STEVENS MARK A,0001199039,,True,False,Common Stock,2023-12-18,J,Other,OTHER_OR_UNCLASSIFIED,False,False,False,255500.0,0.0,0.0,1224731.0,I,By Trust
NVDA,0001045810,0001045810-23-000267,2023-12-15,2023-09-29,Teter Timothy S.,0001696841,"EVP, General Counsel and Sec",False,False,Common Stock,2023-09-29,G,Gift,GIFT,False,False,False,5573.0,0.0,0.0,61855.0,D,
NVDA,0001045810,0001045810-23-000267,2023-12-15,2023-09-29,Teter Timothy S.,0001696841,"EVP, General Counsel and Sec",False,False,Common Stock,2023-09-29,G,Gift,GIFT,False,False,False,5573.0,0.0,0.0,211195.0,I,"The Horne Teter Family Living Trust, dated February 1, 2019"
NVDA,0001045810,0001045810-23-000267,2023-12-15,2023-09-29,Teter Timothy S.,0001696841,"EVP, General Counsel and Sec",False,False,Common Stock,2023-12-13,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,6545.0,480.88,3147359.6,55310.0,D,
NVDA,0001045810,0001045810-23-000267,2023-12-15,2023-09-29,Teter Timothy S.,0001696841,"EVP, General Counsel and Sec",False,False,Common Stock,2023-12-14,G,Gift,GIFT,False,False,False,5572.0,0.0,0.0,49738.0,D,
NVDA,0001045810,0001045810-23-000267,2023-12-15,2023-09-29,Teter Timothy S.,0001696841,"EVP, General Counsel and Sec",False,False,Common Stock,2023-12-14,G,Gift,GIFT,False,False,False,5572.0,0.0,0.0,216767.0,I,"The Horne Teter Family Living Trust, dated February 1, 2019"
NVDA,0001045810,0001045810-23-000265,2023-12-15,2023-12-13,Robertson Donald F Jr,0001526111,Principal Accounting Officer,False,False,Common Stock,2023-12-13,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,1042.0,480.88,501076.96,51411.0,D,
NVDA,0001045810,0001045810-23-000263,2023-12-15,2023-12-13,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-12-13,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,7943.0,480.88,3819629.84,189645.0,D,
NVDA,0001045810,0001045810-23-000261,2023-12-15,2023-12-13,Puri Ajay K,0001347842,"EVP, Worldwide Field Ops",False,False,Common Stock,2023-12-13,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,8463.0,480.88,4069687.44,88688.0,D,
NVDA,0001045810,0001045810-23-000258,2023-12-15,2023-12-13,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2023-12-13,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,8923.0,480.88,4290892.24,481632.0,D,
NVDA,0001045810,0001045810-23-000256,2023-12-15,2023-12-13,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-12-13,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,10459.0,480.88,5029523.92,8016710.0,D,
NVDA,0001045810,0001045810-23-000254,2023-12-15,2023-12-13,STEVENS MARK A,0001199039,,True,False,Common Stock,2023-12-13,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,10400.0,481.6,5008640.0,979431.0,I,By Trust
NVDA,0001045810,0001045810-23-000243,2023-12-01,2023-11-29,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,400.0,479.3675,191747.0,89460.0,I,By Trust
NVDA,0001045810,0001045810-23-000243,2023-12-01,2023-11-29,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2000.0,480.505,961010.0,87460.0,I,By Trust
NVDA,0001045810,0001045810-23-000243,2023-12-01,2023-11-29,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4877.0,481.4336,2347951.6672,82583.0,I,By Trust
NVDA,0001045810,0001045810-23-000243,2023-12-01,2023-11-29,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4652.0,482.3828,2244044.7856,77931.0,I,By Trust
NVDA,0001045810,0001045810-23-000243,2023-12-01,2023-11-29,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1200.0,483.2842,579941.04,76731.0,I,By Trust
NVDA,0001045810,0001045810-23-000243,2023-12-01,2023-11-29,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,700.0,484.3629,339054.03,76031.0,I,By Trust
NVDA,0001045810,0001045810-23-000243,2023-12-01,2023-11-29,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,500.0,485.222,242611.0,75531.0,I,By Trust
NVDA,0001045810,0001045810-23-000243,2023-12-01,2023-11-29,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1395.0,486.5039,678672.9405,74136.0,I,By Trust
NVDA,0001045810,0001045810-23-000243,2023-12-01,2023-11-29,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-29,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,100.0,487.29,48729.0,74036.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,317.0,477.7092,151433.8164,129543.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2281.0,479.2621,1093196.8501,127262.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1834.0,480.2577,880792.6218,125428.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,5185.0,481.307,2495576.795,120243.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3913.0,482.1824,1886779.7311999998,116330.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4647.0,483.3959,2246340.7473,111683.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1553.0,484.2081,751975.1793,110130.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,270.0,485.077,130970.79,109860.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2000.0,475.898,951796.0,107860.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,7368.0,476.7445,3512653.4760000003,100492.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3996.0,477.7192,1908965.9232,96496.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1500.0,478.754,718131.0,94996.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1892.0,480.2148,908566.4016000001,93104.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2244.0,481.1136,1079618.9184,90860.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,800.0,482.0563,385645.04000000004,90060.0,I,By Trust
NVDA,0001045810,0001045810-23-000242,2023-12-01,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,200.0,482.835,96567.0,89860.0,I,By Trust
NVDA,0001045810,0001045810-23-000241,2023-12-01,2023-11-29,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-11-29,G,Gift,GIFT,False,False,False,116000.0,0.0,0.0,60480828.0,I,By Trust
NVDA,0001045810,0001045810-23-000237,2023-11-30,2023-11-28,HUDSON DAWN E,0001219888,,True,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,11000.0,477.7699,5255468.9,71500.0,D,
NVDA,0001045810,0001045810-23-000235,2023-11-28,2023-11-24,Dabiri John,0001818224,,True,False,Common,2023-11-24,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,218.0,484.99,105727.82,2183.0,D,
NVDA,0001045810,0001045810-23-000234,2023-11-28,2023-11-24,STEVENS MARK A,0001199039,,True,False,Common Stock,2023-11-24,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,280.0,482.0,134960.0,999831.0,I,By Trust
NVDA,0001045810,0001045810-23-000234,2023-11-28,2023-11-24,STEVENS MARK A,0001199039,,True,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,10000.0,483.1754,4831754.0,989831.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,317.0,477.7092,151433.8164,129543.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2281.0,479.2621,1093196.8501,127262.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1834.0,480.2577,880792.6218,125428.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,5185.0,481.307,2495576.795,120243.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3913.0,482.1824,1886779.7311999998,116330.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4647.0,483.3959,2246340.7473,111683.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1553.0,484.2081,751975.1793,110130.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-27,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,270.0,485.077,130970.79,109860.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2000.0,475.898,951796.0,107860.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,7368.0,476.7445,3512653.4760000003,100492.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3996.0,477.7192,1908965.9232,96496.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1500.0,478.754,718131.0,94996.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1892.0,480.2148,908566.4016000001,93104.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,2244.0,481.1136,1079618.9184,90860.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,800.0,482.0563,385645.04000000004,90060.0,I,By Trust
NVDA,0001045810,0001045810-23-000233,2023-11-28,2023-11-27,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-11-28,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,200.0,482.835,96567.0,89860.0,I,By Trust
NVDA,0001045810,0001045810-23-000232,2023-11-28,2023-11-27,Neal Stephen C,0001768670,,True,False,Common Stock,2023-11-27,G,Gift,GIFT,False,False,False,1000.0,0.0,0.0,1252.0,I,The Neal/Rhyu Revocable Trust dated 5/02/2017
NVDA,0001045810,0001045810-23-000214,2023-10-10,2023-10-06,Drell Persis,0001636665,,True,False,Common Stock,2023-10-06,G,Gift,GIFT,False,False,False,2300.0,0.0,0.0,7106.0,I,The Welch-Drell 2009 Revocable Trust
NVDA,0001045810,0001045810-23-000212,2023-09-22,2023-09-20,Shoquist Debora,0001283854,"EVP, Operations",False,False,Common Stock,2023-09-20,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,7951.0,422.39,3358422.8899999997,197588.0,D,
NVDA,0001045810,0001045810-23-000211,2023-09-22,2023-09-20,Robertson Donald F Jr,0001526111,Principal Accounting Officer,False,False,Common Stock,2023-09-20,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,3068.0,422.39,1295892.52,52453.0,D,
NVDA,0001045810,0001045810-23-000210,2023-09-22,2023-09-20,Puri Ajay K,0001347842,"EVP, Worldwide Field Ops",False,False,Common Stock,2023-09-20,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,8458.0,422.39,3572574.62,97151.0,D,
NVDA,0001045810,0001045810-23-000209,2023-09-22,2023-09-20,Kress Colette,0001588670,EVP & Chief Financial Officer,False,False,Common,2023-09-20,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,8919.0,422.39,3767296.4099999997,490555.0,D,
NVDA,0001045810,0001045810-23-000208,2023-09-22,2023-09-20,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-20,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,10456.0,422.39,4416509.84,8027169.0,D,
NVDA,0001045810,0001045810-23-000207,2023-09-22,2023-09-21,Drell Persis,0001636665,,True,False,Common Stock,2023-09-21,G,Gift,GIFT,False,False,False,204.0,0.0,0.0,9406.0,I,The Welch-Drell 2009 Revocable Trust
NVDA,0001045810,0001045810-23-000207,2023-09-22,2023-09-21,Drell Persis,0001636665,,True,False,Common Stock,2023-09-21,G,Gift,GIFT,False,False,False,68.0,0.0,0.0,68.0,I,Cornelia I Welch
NVDA,0001045810,0001045810-23-000207,2023-09-22,2023-09-21,Drell Persis,0001636665,,True,False,Common Stock,2023-09-21,G,Gift,GIFT,False,False,False,68.0,0.0,0.0,68.0,I,Joseph Welch
NVDA,0001045810,0001045810-23-000207,2023-09-22,2023-09-21,Drell Persis,0001636665,,True,False,Common Stock,2023-09-21,G,Gift,GIFT,False,False,False,68.0,0.0,0.0,68.0,I,Rose I Welch
NVDA,0001045810,0001045810-23-000206,2023-09-22,2023-09-20,Teter Timothy S.,0001696841,"EVP, General Counsel and Sec",False,False,Common Stock,2023-09-20,F,Tax withholding or payment in securities,TAX_WITHHOLDING_OR_DISPOSITION,False,False,False,6547.0,422.39,2765387.33,73000.0,D,
NVDA,0001045810,0001045810-23-000206,2023-09-22,2023-09-20,Teter Timothy S.,0001696841,"EVP, General Counsel and Sec",False,False,Common Stock,2023-06-26,G,Gift,GIFT,False,False,False,5572.0,0.0,0.0,67428.0,D,
NVDA,0001045810,0001045810-23-000206,2023-09-22,2023-09-20,Teter Timothy S.,0001696841,"EVP, General Counsel and Sec",False,False,Common Stock,2023-06-26,G,Gift,GIFT,False,False,False,5572.0,0.0,0.0,205622.0,I,"The Horne Teter Family Living Trust, dated February 1, 2019"
NVDA,0001045810,0001045810-23-000198,2023-09-18,2023-09-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-14,M,Option exercise,OPTION_EXERCISE,False,False,False,29684.0,4.0,118736.0,7948559.0,D,
NVDA,0001045810,0001045810-23-000198,2023-09-18,2023-09-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-14,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1900.0,452.2295,859236.0499999999,7946659.0,D,
NVDA,0001045810,0001045810-23-000198,2023-09-18,2023-09-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-14,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,1300.0,453.1746,589126.98,7945359.0,D,
NVDA,0001045810,0001045810-23-000198,2023-09-18,2023-09-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-14,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4237.0,454.1897,1924401.7589,7941122.0,D,
NVDA,0001045810,0001045810-23-000198,2023-09-18,2023-09-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-14,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,7968.0,455.2982,3627816.0576,7933154.0,D,
NVDA,0001045810,0001045810-23-000198,2023-09-18,2023-09-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-14,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,5216.0,456.139,2379221.024,7927938.0,D,
NVDA,0001045810,0001045810-23-000198,2023-09-18,2023-09-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-14,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,4669.0,457.2575,2134935.2675,7923269.0,D,
NVDA,0001045810,0001045810-23-000198,2023-09-18,2023-09-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-14,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,3594.0,458.1044,1646427.2136,7919675.0,D,
NVDA,0001045810,0001045810-23-000198,2023-09-18,2023-09-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-14,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,800.0,458.9763,367181.04,7918875.0,D,
NVDA,0001045810,0001045810-23-000198,2023-09-18,2023-09-14,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-15,M,Option exercise,OPTION_EXERCISE,False,False,False,118750.0,4.0,475000.0,8037625.0,D,
NVDA,0001045810,0001045810-23-000196,2023-09-13,2023-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-13,M,Option exercise,OPTION_EXERCISE,False,False,False,29688.0,4.0,118752.0,7948563.0,D,
NVDA,0001045810,0001045810-23-000196,2023-09-13,2023-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-13,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,200.0,445.575,89115.0,7948363.0,D,
NVDA,0001045810,0001045810-23-000196,2023-09-13,2023-09-12,HUANG JEN HSUN,0001197649,President and CEO,True,False,Common Stock,2023-09-13,S,Open-market sale,OPEN_MARKET_SALE,False,True,False,400.0,447.51,179004.0,7947963.0,D,
